X,Y,ID,W_GID
78.25077264,10.25198332,701,W_701
78.25077264,9.751983323,702,W_702
78.24420979,9.261492444,703,W_703
78.06946732,8.825921484,704,W_704
78.02131736,8.445090649,705,W_705
78.75364664,35.64259719,706,W_706
78.75077264,35.25198332,707,W_707
78.75077264,34.75198332,708,W_708
78.75077264,34.25198332,709,W_709
78.7067863,33.74683385,710,W_710
78.71900269,33.22863441,711,W_711
78.75825059,32.76362834,712,W_712
78.83952406,32.38454392,713,W_713
78.58623458,31.73177841,714,W_714
78.7229951,31.1956505,715,W_715
78.75077264,30.75198332,716,W_716
78.75077264,30.25198332,717,W_717
78.75077264,29.75198332,718,W_718
78.75077264,29.25198332,719,W_719
78.75077264,28.75198332,720,W_720
78.75077264,28.25198332,721,W_721
78.75077264,27.75198332,722,W_722
78.75077264,27.25198332,723,W_723
78.75077264,26.75198332,724,W_724
78.75077264,26.25198332,725,W_725
78.75077264,25.75198332,726,W_726
78.75077264,25.25198332,727,W_727
78.75077264,24.75198332,728,W_728
78.75077264,24.25198332,729,W_729
78.75077264,23.75198332,730,W_730
78.75077264,23.25198332,731,W_731
78.75077264,22.75198332,732,W_732
78.75077264,22.25198332,733,W_733
78.75077264,21.75198332,734,W_734
78.75077264,21.25198332,735,W_735
78.75077264,20.75198332,736,W_736
78.75077264,20.25198332,737,W_737
78.75077264,19.75198332,738,W_738
78.75077264,19.25198332,739,W_739
78.75077264,18.75198332,740,W_740
78.75077264,18.25198332,741,W_741
78.75077264,17.75198332,742,W_742
78.75077264,17.25198332,743,W_743
78.75077264,16.75198332,744,W_744
78.75077264,16.25198332,745,W_745
78.75077264,15.75198332,746,W_746
78.75077264,15.25198332,747,W_747
78.75077264,14.75198332,748,W_748
78.75077264,14.25198332,749,W_749
78.75077264,13.75198332,750,W_750
78.75077264,13.25198332,751,W_751
78.75077264,12.75198332,752,W_752
78.75077264,12.25198332,753,W_753
78.75077264,11.75198332,754,W_754
78.75077264,11.25198332,755,W_755
78.75077264,10.75198332,756,W_756
78.75077264,10.25198332,757,W_757
78.7312921,9.768720468,758,W_758
78.67887222,9.308961786,759,W_759
79.2478445,35.67717744,760,W_760
79.25077264,35.25198332,761,W_761
79.25077264,34.75198332,762,W_762
79.22789435,34.26187658,763,W_763
79.17522102,33.97332572,764,W_764
79.16219863,33.11026458,765,W_765
79.2094182,32.73004375,766,W_766
79.11041632,32.44618676,767,W_767
79.10172205,31.13482274,768,W_768
79.24049359,30.74043297,769,W_769
79.25077264,30.25198332,770,W_770
79.25077264,29.75198332,771,W_771
79.25077264,29.25198332,772,W_772
79.25077264,28.75198332,773,W_773
79.25077264,28.25198332,774,W_774
79.25077264,27.75198332,775,W_775
79.25077264,27.25198332,776,W_776
79.25077264,26.75198332,777,W_777
79.25077264,26.25198332,778,W_778
79.25077264,25.75198332,779,W_779
79.25077264,25.25198332,780,W_780
79.25077264,24.75198332,781,W_781
79.25077264,24.25198332,782,W_782
79.25077264,23.75198332,783,W_783
79.25077264,23.25198332,784,W_784
79.25077264,22.75198332,785,W_785
79.25077264,22.25198332,786,W_786
79.25077264,21.75198332,787,W_787
79.25077264,21.25198332,788,W_788
79.25077264,20.75198332,789,W_789
79.25077264,20.25198332,790,W_790
79.25077264,19.75198332,791,W_791
79.25077264,19.25198332,792,W_792
79.25077264,18.75198332,793,W_793
79.25077264,18.25198332,794,W_794
79.25077264,17.75198332,795,W_795
79.25077264,17.25198332,796,W_796
79.25077264,16.75198332,797,W_797
79.25077264,16.25198332,798,W_798
79.25077264,15.75198332,799,W_799
79.25077264,15.25198332,800,W_800
79.25077264,14.75198332,801,W_801
79.25077264,14.25198332,802,W_802
79.25077264,13.75198332,803,W_803
79.25077264,13.25198332,804,W_804
79.25077264,12.75198332,805,W_805
79.25077264,12.25198332,806,W_806
79.25077264,11.75198332,807,W_807
79.25077264,11.25198332,808,W_808
79.25077264,10.75198332,809,W_809
79.214081,10.3137297,810,W_810
79.06016123,9.920229485,811,W_811
79.16616016,9.188461167,812,W_812
79.74140912,35.61951933,813,W_813
79.75077264,35.25198332,814,W_814
79.72991721,34.78354166,815,W_815
79.60305118,34.45226848,816,W_816
79.51243868,32.66622807,817,W_817
79.7313378,30.68216113,818,W_818
79.75077264,30.25198332,819,W_819
79.75077264,29.75198332,820,W_820
79.75077264,29.25198332,821,W_821
79.74720512,28.75106365,822,W_822
79.75077264,28.25198332,823,W_823
79.75077264,27.75198332,824,W_824
79.75077264,27.25198332,825,W_825
79.75077264,26.75198332,826,W_826
79.75077264,26.25198332,827,W_827
79.75077264,25.75198332,828,W_828
79.75077264,25.25198332,829,W_829
79.75077264,24.75198332,830,W_830
79.75077264,24.25198332,831,W_831
79.75077264,23.75198332,832,W_832
79.75077264,23.25198332,833,W_833
79.75077264,22.75198332,834,W_834
79.75077264,22.25198332,835,W_835
79.75077264,21.75198332,836,W_836
79.75077264,21.25198332,837,W_837
79.75077264,20.75198332,838,W_838
79.75077264,20.25198332,839,W_839
79.75077264,19.75198332,840,W_840
79.75077264,19.25198332,841,W_841
79.75077264,18.75198332,842,W_842
79.75077264,18.25198332,843,W_843
79.75077264,17.75198332,844,W_844
79.75077264,17.25198332,845,W_845
79.75077264,16.75198332,846,W_846
79.75077264,16.25198332,847,W_847
79.75077264,15.75198332,848,W_848
79.74664046,15.25526032,849,W_849
79.74429882,14.74749395,850,W_850
79.75077264,14.25198332,851,W_851
79.75077264,13.75198332,852,W_852
79.75077264,13.25198332,853,W_853
79.75077264,12.75198332,854,W_854
79.72556134,12.27273477,855,W_855
79.6128279,11.77691266,856,W_856
79.61841099,11.23243429,857,W_857
79.6307964,10.75221422,858,W_858
79.63959021,10.35181394,859,W_859
80.08491003,35.54231177,860,W_860
80.0878775,35.29543051,861,W_861
80.03648988,34.91966618,862,W_862
80.06463795,30.60996648,863,W_863
80.23718341,30.23089997,864,W_864
80.21104243,29.78155027,865,W_865
80.10164059,29.28186759,866,W_866
80.17228947,28.60406292,867,W_867
80.25045051,28.25153228,868,W_868
80.25077264,27.75198332,869,W_869
80.25077264,27.25198332,870,W_870
80.25077264,26.75198332,871,W_871
80.25077264,26.25198332,872,W_872
80.25077264,25.75198332,873,W_873
80.25077264,25.25198332,874,W_874
80.25077264,24.75198332,875,W_875
80.25077264,24.25198332,876,W_876
80.25077264,23.75198332,877,W_877
80.25077264,23.25198332,878,W_878
80.25077264,22.75198332,879,W_879
80.25077264,22.25198332,880,W_880
80.25077264,21.75198332,881,W_881
80.25077264,21.25198332,882,W_882
80.25077264,20.75198332,883,W_883
80.25077264,20.25198332,884,W_884
80.25077264,19.75198332,885,W_885
80.25077264,19.25198332,886,W_886
80.25077264,18.75198332,887,W_887
80.25077264,18.25198332,888,W_888
80.25077264,17.75198332,889,W_889
80.25077264,17.25198332,890,W_890
80.25077264,16.75198332,891,W_891
80.25077264,16.25198332,892,W_892
80.20783243,15.80743143,893,W_893
80.05400571,15.40990647,894,W_894
80.0351557,14.57289822,895,W_895
80.03612825,14.30162528,896,W_896
80.06649536,13.71330041,897,W_897
80.11365913,13.24748458,898,W_898
80.0789877,12.77709474,899,W_899
80.03392876,12.41647509,900,W_900
80.65476174,30.16496926,901,W_901
80.57845735,29.95001602,902,W_902
80.54533898,28.53193311,903,W_903
80.72998697,28.22046879,904,W_904
80.75077264,27.75198332,905,W_905
80.75077264,27.25198332,906,W_906
80.75077264,26.75198332,907,W_907
80.75077264,26.25198332,908,W_908
80.75077264,25.75198332,909,W_909
80.75077264,25.25198332,910,W_910
80.75077264,24.75198332,911,W_911
80.75077264,24.25198332,912,W_912
80.75077264,23.75198332,913,W_913
80.75077264,23.25198332,914,W_914
80.75077264,22.75198332,915,W_915
80.75077264,22.25198332,916,W_916
80.75077264,21.75198332,917,W_917
80.75077264,21.25198332,918,W_918
80.75077264,20.75198332,919,W_919
80.75077264,20.25198332,920,W_920
80.75077264,19.75198332,921,W_921
80.75077264,19.25198332,922,W_922
80.75077264,18.75198332,923,W_923
80.75077264,18.25198332,924,W_924
80.75077264,17.75198332,925,W_925
80.75077264,17.25198332,926,W_926
80.75077264,16.75198332,927,W_927
80.75077264,16.25198332,928,W_928
80.76244803,15.85885108,929,W_929
81.13533792,28.11502084,930,W_930
81.24828432,27.74930585,931,W_931
81.25077264,27.25198332,932,W_932
81.25077264,26.75198332,933,W_933
81.25077264,26.25198332,934,W_934
81.25077264,25.75198332,935,W_935
81.25077264,25.25198332,936,W_936
81.25077264,24.75198332,937,W_937
81.25077264,24.25198332,938,W_938
81.25077264,23.75198332,939,W_939
81.25077264,23.25198332,940,W_940
81.25077264,22.75198332,941,W_941
81.25077264,22.25198332,942,W_942
81.25077264,21.75198332,943,W_943
81.25077264,21.25198332,944,W_944
81.25077264,20.75198332,945,W_945
81.25077264,20.25198332,946,W_946
81.25077264,19.75198332,947,W_947
81.25077264,19.25198332,948,W_948
81.25077264,18.75198332,949,W_949
81.25077264,18.25198332,950,W_950
81.25077264,17.75198332,951,W_951
81.25077264,17.25198332,952,W_952
81.25077264,16.75198332,953,W_953
81.20767972,16.32937737,954,W_954
81.03058555,15.94497418,955,W_955
81.73816296,27.68148938,956,W_956
81.75077264,27.25198332,957,W_957
81.75077264,26.75198332,958,W_958
81.75077264,26.25198332,959,W_959
81.75077264,25.75198332,960,W_960
81.75077264,25.25198332,961,W_961
81.75077264,24.75198332,962,W_962
81.75077264,24.25198332,963,W_963
81.75077264,23.75198332,964,W_964
81.75077264,23.25198332,965,W_965
81.75077264,22.75198332,966,W_966
81.75077264,22.25198332,967,W_967
81.75077264,21.75198332,968,W_968
81.75077264,21.25198332,969,W_969
81.75077264,20.75198332,970,W_970
81.75077264,20.25198332,971,W_971
81.75077264,19.75198332,972,W_972
81.75077264,19.25198332,973,W_973
81.75077264,18.75198332,974,W_974
81.75077264,18.25198332,975,W_975
81.75077264,17.75198332,976,W_976
81.75077264,17.25198332,977,W_977
81.75077264,16.75198332,978,W_978
81.72062385,16.39538626,979,W_979
82.1974671,27.60794391,980,W_980
82.25077264,27.25198332,981,W_981
82.25077264,26.75198332,982,W_982
82.25077264,26.25198332,983,W_983
82.25077264,25.75198332,984,W_984
82.25077264,25.25198332,985,W_985
82.25077264,24.75198332,986,W_986
82.25077264,24.25198332,987,W_987
82.25077264,23.75198332,988,W_988
82.25077264,23.25198332,989,W_989
82.25077264,22.75198332,990,W_990
82.25077264,22.25198332,991,W_991
82.25077264,21.75198332,992,W_992
82.25077264,21.25198332,993,W_993
82.25077264,20.75198332,994,W_994
82.25077264,20.25198332,995,W_995
82.25077264,19.75198332,996,W_996
82.25077264,19.25198332,997,W_997
82.25077264,18.75198332,998,W_998
82.25077264,18.25198332,999,W_999
82.25077264,17.75198332,1000,W_1000
82.23023649,17.2745739,1001,W_1001
82.11642247,16.7409564,1002,W_1002
82.07893294,16.4675206,1003,W_1003
82.57063511,27.56505916,1004,W_1004
82.73591947,27.22082568,1005,W_1005
82.75077264,26.75198332,1006,W_1006
82.75077264,26.25198332,1007,W_1007
82.75077264,25.75198332,1008,W_1008
82.75077264,25.25198332,1009,W_1009
82.75077264,24.75198332,1010,W_1010
82.75077264,24.25198332,1011,W_1011
82.75077264,23.75198332,1012,W_1012
82.75077264,23.25198332,1013,W_1013
82.75077264,22.75198332,1014,W_1014
82.75077264,22.25198332,1015,W_1015
82.75077264,21.75198332,1016,W_1016
82.75077264,21.25198332,1017,W_1017
82.75077264,20.75198332,1018,W_1018
82.75077264,20.25198332,1019,W_1019
82.75077264,19.75198332,1020,W_1020
82.75077264,19.25198332,1021,W_1021
82.75077264,18.75198332,1022,W_1022
82.75077264,18.25198332,1023,W_1023
82.75077264,17.75198332,1024,W_1024
82.68915469,17.40234311,1025,W_1025
83.25696603,27.1817283,1026,W_1026
83.25077264,26.75198332,1027,W_1027
83.25077264,26.25198332,1028,W_1028
83.25077264,25.75198332,1029,W_1029
83.25077264,25.25198332,1030,W_1030
83.25077264,24.75198332,1031,W_1031
83.25077264,24.25198332,1032,W_1032
83.25077264,23.75198332,1033,W_1033
83.25077264,23.25198332,1034,W_1034
83.25077264,22.75198332,1035,W_1035
83.25077264,22.25198332,1036,W_1036
83.25077264,21.75198332,1037,W_1037
83.25077264,21.25198332,1038,W_1038
83.25077264,20.75198332,1039,W_1039
83.25077264,20.25198332,1040,W_1040
83.25077264,19.75198332,1041,W_1041
83.25077264,19.25198332,1042,W_1042
83.25077264,18.75198332,1043,W_1043
83.25077264,18.25198332,1044,W_1044
83.18378839,17.80626034,1045,W_1045
83.03378562,17.48803746,1046,W_1046
83.75308748,27.18111695,1047,W_1047
83.75077264,26.75198332,1048,W_1048
83.75077264,26.25198332,1049,W_1049
83.75077264,25.75198332,1050,W_1050
83.75077264,25.25198332,1051,W_1051
83.75077264,24.75198332,1052,W_1052
83.75077264,24.25198332,1053,W_1053
83.75077264,23.75198332,1054,W_1054
83.75077264,23.25198332,1055,W_1055
83.75077264,22.75198332,1056,W_1056
83.75077264,22.25198332,1057,W_1057
83.75077264,21.75198332,1058,W_1058
83.75077264,21.25198332,1059,W_1059
83.75077264,20.75198332,1060,W_1060
83.75077264,20.25198332,1061,W_1061
83.75077264,19.75198332,1062,W_1062
83.75077264,19.25198332,1063,W_1063
83.75077264,18.75198332,1064,W_1064
83.72731388,18.29335663,1065,W_1065
83.52506948,17.98542158,1066,W_1066
84.22710092,27.17133914,1067,W_1067
84.25077264,26.75198332,1068,W_1068
84.25077264,26.25198332,1069,W_1069
84.25077264,25.75198332,1070,W_1070
84.25077264,25.25198332,1071,W_1071
84.25077264,24.75198332,1072,W_1072
84.25077264,24.25198332,1073,W_1073
84.25077264,23.75198332,1074,W_1074
84.25077264,23.25198332,1075,W_1075
84.25077264,22.75198332,1076,W_1076
84.25077264,22.25198332,1077,W_1077
84.25077264,21.75198332,1078,W_1078
84.25077264,21.25198332,1079,W_1079
84.25077264,20.75198332,1080,W_1080
84.25077264,20.25198332,1081,W_1081
84.25077264,19.75198332,1082,W_1082
84.25077264,19.25198332,1083,W_1083
84.22492825,18.77536752,1084,W_1084
84.09073171,18.41107759,1085,W_1085
84.54046432,27.12159434,1086,W_1086
84.72845422,26.70848404,1087,W_1087
84.75077264,26.25198332,1088,W_1088
84.75077264,25.75198332,1089,W_1089
84.75077264,25.25198332,1090,W_1090
84.75077264,24.75198332,1091,W_1091
84.75077264,24.25198332,1092,W_1092
84.75077264,23.75198332,1093,W_1093
84.75077264,23.25198332,1094,W_1094
84.75077264,22.75198332,1095,W_1095
84.75077264,22.25198332,1096,W_1096
84.75077264,21.75198332,1097,W_1097
84.75077264,21.25198332,1098,W_1098
84.75077264,20.75198332,1099,W_1099
84.75077264,20.25198332,1100,W_1100
84.75077264,19.75198332,1101,W_1101
84.70958806,19.29635531,1102,W_1102
84.56089947,18.93310666,1103,W_1103
85.24817338,26.61788574,1104,W_1104
85.25077264,26.25198332,1105,W_1105
85.25077264,25.75198332,1106,W_1106
85.25077264,25.25198332,1107,W_1107
85.25077264,24.75198332,1108,W_1108
85.25077264,24.25198332,1109,W_1109
85.25077264,23.75198332,1110,W_1110
85.25077264,23.25198332,1111,W_1111
85.25077264,22.75198332,1112,W_1112
85.25077264,22.25198332,1113,W_1113
85.25077264,21.75198332,1114,W_1114
85.25077264,21.25198332,1115,W_1115
85.25077264,20.75198332,1116,W_1116
85.25077264,20.25198332,1117,W_1117
85.23910916,19.76699783,1118,W_1118
85.07900463,19.44557785,1119,W_1119
85.66134832,26.60282547,1120,W_1120
85.75076588,26.25186168,1121,W_1121
85.75077264,25.75198332,1122,W_1122
85.75077264,25.25198332,1123,W_1123
85.75077264,24.75198332,1124,W_1124
85.75077264,24.25198332,1125,W_1125
85.75077264,23.75198332,1126,W_1126
85.75077264,23.25198332,1127,W_1127
85.75077264,22.75198332,1128,W_1128
85.75077264,22.25198332,1129,W_1129
85.75077264,21.75198332,1130,W_1130
85.75077264,21.25198332,1131,W_1131
85.75077264,20.75198332,1132,W_1132
85.75077264,20.25198332,1133,W_1133
85.72872974,19.85698376,1134,W_1134
86.13921807,26.52130659,1135,W_1135
86.2455919,26.24613476,1136,W_1136
86.25077264,25.75198332,1137,W_1137
86.25077264,25.25198332,1138,W_1138
86.25077264,24.75198332,1139,W_1139
86.25077264,24.25198332,1140,W_1140
86.25077264,23.75198332,1141,W_1141
86.25077264,23.25198332,1142,W_1142
86.25077264,22.75198332,1143,W_1143
86.25077264,22.25198332,1144,W_1144
86.25077264,21.75198332,1145,W_1145
86.25077264,21.25198332,1146,W_1146
86.25077264,20.75198332,1147,W_1147
86.24109425,20.26134751,1148,W_1148
86.14470325,19.91863493,1149,W_1149
86.96383114,26.50664934,1150,W_1150
86.76157604,26.20633326,1151,W_1151
86.75077264,25.75198332,1152,W_1152
86.75077264,25.25198332,1153,W_1153
86.75077264,24.75198332,1154,W_1154
86.75077264,24.25198332,1155,W_1155
86.75077264,23.75198332,1156,W_1156
86.75077264,23.25198332,1157,W_1157
86.75077264,22.75198332,1158,W_1158
86.75077264,22.25198332,1159,W_1159
86.75077264,21.75198332,1160,W_1160
86.695468,21.28957174,1161,W_1161
86.6814003,20.7431671,1162,W_1162
86.58837583,20.35024302,1163,W_1163
87.25165156,26.16825374,1164,W_1164
87.25077264,25.75198332,1165,W_1165
87.25077264,25.25198332,1166,W_1166
87.25077264,24.75198332,1167,W_1167
87.25077264,24.25198332,1168,W_1168
87.25077264,23.75198332,1169,W_1169
87.25077264,23.25198332,1170,W_1170
87.25077264,22.75198332,1171,W_1171
87.25077264,22.25198332,1172,W_1172
87.24635757,21.75734539,1173,W_1173
87.12530599,21.47260345,1174,W_1174
87.99487398,27.5094098,1175,W_1175
87.96842986,27.1951719,1176,W_1176
87.96979854,26.97896592,1177,W_1177
87.75026697,26.17502443,1178,W_1178
87.7506711,25.75194824,1179,W_1179
87.75077264,25.25198332,1180,W_1180
87.74541552,24.75508136,1181,W_1181
87.75077264,24.25198332,1182,W_1182
87.75077264,23.75198332,1183,W_1183
87.75077264,23.25198332,1184,W_1184
87.75077264,22.75198332,1185,W_1185
87.74825896,22.25331267,1186,W_1186
87.70870479,21.8121021,1187,W_1187
87.93188144,21.47285145,1188,W_1188
88.48161509,28.00661174,1189,W_1189
88.28997166,27.7107808,1190,W_1190
88.25077264,27.25198332,1191,W_1191
88.27638536,26.76006612,1192,W_1192
88.18039822,26.30612926,1193,W_1193
88.14102857,25.63709816,1194,W_1194
88.23302291,25.2613133,1195,W_1195
88.1517335,24.90967657,1196,W_1196
88.22077225,24.18026323,1197,W_1197
88.24673899,23.75382456,1198,W_1198
88.25077264,23.25198332,1199,W_1199
88.25077264,22.75198332,1200,W_1200
88.25461355,22.25605115,1201,W_1201
88.25759845,21.77754816,1202,W_1202
88.26406653,21.47280319,1203,W_1203
88.53603802,28.01958425,1204,W_1204
88.62652512,27.75062564,1205,W_1205
88.62002616,27.24433158,1206,W_1206
88.7286375,26.72651642,1207,W_1207
88.75835309,26.36484034,1208,W_1208
88.66194883,25.25243882,1209,W_1209
88.56961511,24.12097288,1210,W_1210
88.56744141,23.88522193,1211,W_1211
88.62311475,23.19995646,1212,W_1212
88.66509049,22.74030077,1213,W_1213
88.71430316,22.24417508,1214,W_1214
88.7572328,21.77822724,1215,W_1215
88.75715187,21.48489497,1216,W_1216
89.24824074,26.62302008,1217,W_1217
89.26430075,26.26352374,1218,W_1218
89.36650945,25.96316271,1219,W_1219
89.00164144,22.07976525,1220,W_1220
89.03696839,21.51236054,1221,W_1221
89.74792203,26.57769989,1222,W_1222
89.76158306,26.26516047,1223,W_1223
89.87086159,25.76323664,1224,W_1224
89.87804724,25.3488439,1225,W_1225
90.26347535,26.63721923,1226,W_1226
90.25077264,26.25198332,1227,W_1227
90.25077264,25.75198332,1228,W_1228
90.2589729,25.30481825,1229,W_1229
90.75279149,26.6050416,1230,W_1230
90.75077264,26.25198332,1231,W_1231
90.75077264,25.75198332,1232,W_1232
90.74900088,25.29953071,1233,W_1233
91.48530991,27.63914439,1234,W_1234
91.492406,27.49176772,1235,W_1235
91.2482568,26.61600232,1236,W_1236
91.25077264,26.25198332,1237,W_1237
91.25077264,25.75198332,1238,W_1238
91.25750496,25.30033401,1239,W_1239
91.34440806,24.01386092,1240,W_1240
91.31705321,23.72322331,1241,W_1241
91.34417757,23.2988039,1242,W_1242
91.45404523,22.95936175,1243,W_1243
91.73600043,27.60814243,1244,W_1244
91.82226788,27.38289449,1245,W_1245
91.76459566,26.64726239,1246,W_1246
91.75077264,26.25198332,1247,W_1247
91.75077264,25.75198332,1248,W_1248
91.74528532,25.29664943,1249,W_1249
91.82468588,24.11268822,1250,W_1250
91.74027661,23.76407712,1251,W_1251
91.6387123,23.28336566,1252,W_1252
91.58345203,22.95413858,1253,W_1253
92.24984687,27.62576455,1254,W_1254
92.25146001,27.25210513,1255,W_1255
92.25301074,26.75096206,1256,W_1256
92.25077264,26.25198332,1257,W_1257
92.25077264,25.75198332,1258,W_1258
92.25776275,25.26005756,1259,W_1259
92.35035363,24.71686173,1260,W_1260
92.2641026,24.24018056,1261,W_1261
92.26802202,23.77254446,1262,W_1262
92.37920944,23.26289848,1263,W_1263
92.41951785,22.81099774,1264,W_1264
92.48015633,22.35234826,1265,W_1265
92.49910359,21.99216029,1266,W_1266
92.44724879,11.72205661,1267,W_1267
92.23763885,11.46224678,1268,W_1268
92.39515236,10.64890499,1269,W_1269
92.38658315,10.47741793,1270,W_1270
92.83837857,28.08104857,1271,W_1271
92.76873735,27.7375544,1272,W_1272
92.75077264,27.25198332,1273,W_1273
92.75077264,26.75198332,1274,W_1274
92.75077264,26.25198332,1275,W_1275
92.75077264,25.75198332,1276,W_1276
92.75077264,25.25198332,1277,W_1277
92.75077264,24.75198332,1278,W_1278
92.75077264,24.25198332,1279,W_1279
92.75077264,23.75198332,1280,W_1280
92.75077264,23.25198332,1281,W_1281
92.75075158,22.75199354,1282,W_1282
92.74798904,22.26362818,1283,W_1283
92.72665588,21.96090846,1284,W_1284
92.90757764,13.56611913,1285,W_1285
92.84775457,13.21677862,1286,W_1286
92.74258996,12.73053703,1287,W_1287
92.72488866,12.25234463,1288,W_1288
92.63018099,11.77318219,1289,W_1289
92.56666273,11.3848641,1290,W_1290
92.52727025,10.779383,1291,W_1291
92.67917647,9.101359803,1292,W_1292
92.97898754,8.267470282,1293,W_1293
93.3714209,28.5424563,1294,W_1294
93.28195292,28.22754031,1295,W_1295
93.25077264,27.75198332,1296,W_1296
93.25077264,27.25198332,1297,W_1297
93.25077264,26.75198332,1298,W_1298
93.25077264,26.25198332,1299,W_1299
93.25077264,25.75198332,1300,W_1300
93.25077264,25.25198332,1301,W_1301
93.25077264,24.75198332,1302,W_1302
93.25070696,24.25286937,1303,W_1303
93.17870512,23.75938952,1304,W_1304
93.14564262,23.25954618,1305,W_1305
93.07794328,22.8720922,1306,W_1306
93.0419115,22.27556586,1307,W_1307
93.00533234,13.35665694,1308,W_1308
93.01074503,12.12914616,1309,W_1309
93.24881292,8.123389121,1310,W_1310
93.33726204,7.893363591,1311,W_1311
93.43552519,7.447059807,1312,W_1312
93.8134324,28.59541573,1313,W_1313
93.75077264,28.25198332,1314,W_1314
93.75077264,27.75198332,1315,W_1315
93.75077264,27.25198332,1316,W_1316
93.75077264,26.75198332,1317,W_1317
93.75077264,26.25198332,1318,W_1318
93.75077264,25.75198332,1319,W_1319
93.75077264,25.25198332,1320,W_1320
93.75077264,24.75198332,1321,W_1321
93.75077264,24.25198332,1322,W_1322
93.79166417,23.93405251,1323,W_1323
93.50555547,8.506766332,1324,W_1324
93.52358506,8.424808402,1325,W_1325
93.6504006,7.124940197,1326,W_1326
93.72099689,6.884658728,1327,W_1327
94.35920477,29.06729535,1328,W_1328
94.26140285,28.74250072,1329,W_1329
94.25077264,28.25198332,1330,W_1330
94.25077067,27.25197872,1331,W_1331
94.25077264,26.75198332,1332,W_1332
94.25077264,26.25198332,1333,W_1333
94.25077264,25.75198332,1334,W_1334
94.25013885,25.25222665,1335,W_1335
94.24292695,24.75905047,1336,W_1336
94.13589044,24.29046663,1337,W_1337
94.05773987,23.90651007,1338,W_1338
94.683089,29.0902868,1339,W_1339
94.75077264,28.75198332,1340,W_1340
94.75077264,28.25198332,1341,W_1341
0,0,1342,W_1342
94.75077264,27.25198332,1343,W_1343
94.75077264,26.75198332,1344,W_1344
94.74984191,26.25145986,1345,W_1345
94.7186789,25.77139261,1346,W_1346
94.58685635,25.31983629,1347,W_1347
94.55519054,24.87825363,1348,W_1348
95.31790704,29.04596026,1349,W_1349
95.24970286,28.74523722,1350,W_1350
95.25077264,28.25198332,1351,W_1351
94.74724104,27.74845172,1352,W_1352
95.25077264,27.75198332,1353,W_1353
95.25077264,27.25198332,1354,W_1354
95.22417627,26.80326552,1355,W_1355
95.01860528,26.20946819,1356,W_1356
95.03305926,25.95898005,1357,W_1357
95.78312123,29.14746069,1358,W_1358
95.75077264,28.75198332,1359,W_1359
95.75077264,28.25198332,1360,W_1360
95.75077264,27.75198332,1361,W_1361
95.74096148,27.26155891,1362,W_1362
95.62119544,26.91733738,1363,W_1363
96.09891951,29.15264596,1364,W_1364
96.22539464,28.72462486,1365,W_1365
96.22782003,28.21858083,1366,W_1366
96.25077264,27.75198332,1367,W_1367
96.23909152,27.35326213,1368,W_1368
96.50921599,28.69451898,1369,W_1369
96.73031205,28.15763528,1370,W_1370
96.73325981,27.77070973,1371,W_1371
96.74598249,27.3058228,1372,W_1372
97.11477467,28.11386256,1373,W_1373
97.12760365,27.88739061,1374,W_1374
97.02867467,27.06804613,1375,W_1375
